N,exp(-2N),Holevo_Cinf,Dolinar_C1,Kennedy_beta0,Kennedy_optML,p_beta0,beta_star,p_star,eta,lambd
0.31663250485048505,0.5308557193139977,0.7858968161250182,0.6111060213336104,0.390594974980725,0.42538622489502714,0.5891210507082542,-1.2855233711176577,0.438772933446464,0.7,0.001
0.31683252475247525,0.5306433983673479,0.7860779055385708,0.6113452858930696,0.39079954577353593,0.425586452836663,0.5890986332451715,-1.2858325806415074,0.43878361805268246,0.7,0.001
0.31703254465446545,0.5304311623405412,0.7862588320498647,0.6115844120644658,0.3910040629319517,0.4257866160299867,0.5890762177181014,-1.2861416830092596,0.438794309394646,0.7,0.001
0.31723256455645565,0.530219011199613,0.7864395958247399,0.6118233999211915,0.3912085264623398,0.4259867144984994,0.589053804129786,-1.2864506850088777,0.43880500153975704,0.7,0.001
0.31743258445844585,0.5300069449106125,0.7866201970288268,0.6120622495366046,0.3914129363710698,0.42618674826568526,0.5890313924829631,-1.2867595840790313,0.43881569629883627,0.7,0.001
0.31763260436043605,0.5297949634396023,0.7868006358275466,0.6123009609840295,0.39161729266451534,0.42638671735501166,0.5890089827803646,-1.2870683816779738,0.438826394167175,0.7,0.001
0.31783262426242626,0.5295830667526585,0.7869809123861109,0.6125395343367555,0.3918215953490534,0.4265866217899287,0.5889865750247174,-1.2873770765216956,0.4388370945749351,0.7,0.001
0.31803264416441646,0.529371254815871,0.7871610268695233,0.6127779696680377,0.3920258444310632,0.42678646159386885,0.5889641692187435,-1.287685669047305,0.4388477979036127,0.7,0.001
0.31823266406640666,0.5291595275953431,0.7873409794425776,0.6130162670510971,0.39223003991692795,0.4269862367902487,0.5889417653651592,-1.287994159878747,0.4388585036206442,0.7,0.001
0.31843268396839686,0.5289478850571917,0.7875207702698613,0.6132544265591208,0.39243418181303424,0.42718594740246707,0.5889193634666765,-1.2883025485428432,0.43886921238923077,0.7,0.001
0.31863270387038706,0.5287363271675473,0.7877003995157527,0.6134924482652611,0.39263827012577135,0.4273855934539058,0.5888969635260018,-1.288610835386821,0.4388799237969038,0.7,0.001
0.31883272377237726,0.5285248538925538,0.7878798673444232,0.6137303322426355,0.3928423048615316,0.42758517496793014,0.588874565545836,-1.288919020492596,0.4388906379300508,0.7,0.001
0.31903274367436746,0.5283134651983687,0.7880591739198375,0.6139680785643291,0.39304628602671093,0.4277846919678878,0.5888521695288754,-1.2892271039680203,0.4389013547822895,0.7,0.001
