N,exp(-2N),Holevo_Cinf,Dolinar_C1,Kennedy_beta0,Kennedy_optML,p_beta0,beta_star,p_star,eta,lambd
1.5783580466046605,0.04256529227088564,0.9986926646609072,0.99431285506511,0.9531911052603574,0.9540417913601593,0.5105956475343344,0.01430137545121219,0.5099235186926313,0.7,0.0
1.5785580665066508,0.04254826786515622,0.9986937105307668,0.9943168824732499,0.953212400506603,0.9540623961612275,0.5105912707151967,0.01429484894660845,0.5099196658884686,0.7,0.0
1.578758086408641,0.0425312502685047,0.9986947555636765,0.9943209070760717,0.9532336865717647,0.9540829923026493,0.5105868955265237,0.014288322526109556,0.5099158133474808,0.7,0.0
1.578958106310631,0.04251423947820772,0.9986957997603068,0.9943249288754877,0.9532549634594683,0.9541035797876987,0.510582521967816,0.014281807284776253,0.5099119636216197,0.7,0.0
1.5791581262126213,0.04249723549154299,0.9986968431213267,0.9943289478734102,0.9532762311733394,0.9541241586196496,0.5105781500385741,0.014275281247885293,0.5099081131013278,0.7,0.0
1.5793581461146116,0.04248023830578934,0.9986978856474057,0.9943329640717486,0.953297489717002,0.9541447288017743,0.5105737797382988,0.014268764420430345,0.5099042648427529,0.7,0.0
1.5795581660166018,0.042463247918226685,0.9986989273392122,0.994336977472411,0.9533187390940785,0.954165290337344,0.5105694110664909,0.014262242385678919,0.5099004168352752,0.7,0.0
1.5797581859185919,0.04244626432613604,0.9986999681974147,0.9943409880773066,0.9533399793081909,0.9541858432296293,0.5105650440226512,0.014255738861690393,0.5098965720861464,0.7,0.0
1.579958205820582,0.04242928752679945,0.9987010082226799,0.9943449958883399,0.9533612103629594,0.9542063874818995,0.5105606786062808,0.014249230114748296,0.5098927275898404,0.7,0.0
1.5801582257225724,0.0424123175175001,0.9987020474156756,0.9943490009074173,0.9533824322620029,0.9542269230974229,0.5105563148168809,0.014242724241858363,0.5098888844079695,0.7,0.0
1.5803582456245626,0.04239535429552226,0.9987030857770676,0.9943530031364414,0.9534036450089394,0.9542474500794667,0.5105519526539524,0.014236221572051792,0.5098850425318436,0.7,0.0
1.5805582655265527,0.042378397858151284,0.9987041233075219,0.9943570025773163,0.9534248486073855,0.9542679684312974,0.5105475921169965,0.014229720418607239,0.5098812017735316,0.7,0.0
1.580758285428543,0.04236144820267357,0.9987051600077039,0.9943609992319418,0.9534460430609568,0.9542884781561801,0.5105432332055148,0.01422322200144317,0.5098773621383901,0.7,0.0
1.5809583053305332,0.04234450532637665,0.9987061958782786,0.9943649931022179,0.9534672283732677,0.9543089792573792,0.5105388759190086,0.014216726753973678,0.5098735239148673,0.7,0.0
1.5811583252325234,0.04232756922654912,0.9987072309199099,0.9943689841900443,0.9534884045479308,0.9543294717381579,0.5105345202569793,0.014210234067091836,0.5098696869308214,0.7,0.0
1.5813583451345135,0.04231063990048069,0.9987082651332619,0.9943729724973175,0.9535095715885584,0.9543499556017783,0.5105301662189287,0.014203744114275817,0.5098658512073226,0.7,0.0
1.5815583650365037,0.042293717345462084,0.9987092985189976,0.9943769580259341,0.9535307294987606,0.9543704308515016,0.5105258138043582,0.014197263292867593,0.5098620177042232,0.7,0.0
1.581758384938494,0.04227680155878518,0.9987103310777798,0.9943809407777885,0.9535518782821473,0.9543908974905881,0.5105214630127699,0.01419077248554843,0.5098581834777484,0.7,0.0
